[1;34m==== 運行配置 ====[0m
數據集: Wisconsin
模型: GCN
重連方法: attention
GPU: 0
重複次數: 3
隨機種子: 0

[1;34m==== 開始運行實驗 ====[0m
[1;36m--- 運行 GCN 與注意力重連 (Wisconsin 數據集) ---[0m
2.6.1
cannot load google_drive_downloader, install it if needed.
Namespace(model='GCN', num_layer=2, repeat=3, num_epoch=200, dataset='Wisconsin', data_dir='../data', gpu='0', running_id='0', log_dir=None, hidden=64, moment=1, seed=0, gnn_seed=None, auto_fixed_seed=False, use_center_moment=True, lr=0.01, wd=0.005, graph_learn=True, lr_gl=0.001, wd_gl=0.005, thres_min_deg=3, thres_min_deg_ratio=1.0, save_dir_gl='../ckpt/', window=[10000, 10000], shuffle=[False, False], epoch_train_gl=200, epoch_finetune_gl=30, seed_gl=0, k=8, cat_self=True, drop_last=[False, False], prunning=True, epsilon=None, thres_prunning=0.3, use_cpu_cache=False, drop_edge=False, prob_drop_edge=0.0)
cpu
[Old Data] Data(x=[251, 1703], edge_index=[2, 515], y=[251], train_mask=[251], val_mask=[251], test_mask=[251])
preparing label similarity matrix.
candidate set size: tensor(11)
preparing feature similarity matrix.
cpu cpu cpu
Epoch: 001, Reconstruction Loss:0.1114 Time(s/epoch):0.0568
Epoch: 002, Reconstruction Loss:0.1162 Time(s/epoch):0.0093
Epoch: 003, Reconstruction Loss:0.0974 Time(s/epoch):0.0132
Epoch: 004, Reconstruction Loss:0.1007 Time(s/epoch):0.0115
Epoch: 005, Reconstruction Loss:0.0944 Time(s/epoch):0.0216
Epoch: 006, Reconstruction Loss:0.1040 Time(s/epoch):0.0118
Epoch: 007, Reconstruction Loss:0.1223 Time(s/epoch):0.0096
Epoch: 008, Reconstruction Loss:0.1201 Time(s/epoch):0.0075
Epoch: 009, Reconstruction Loss:0.0991 Time(s/epoch):0.0088
Epoch: 010, Reconstruction Loss:0.0760 Time(s/epoch):0.0125
Epoch: 011, Reconstruction Loss:0.0756 Time(s/epoch):0.0120
Epoch: 012, Reconstruction Loss:0.0876 Time(s/epoch):0.0074
Epoch: 013, Reconstruction Loss:0.0961 Time(s/epoch):0.0092
Epoch: 014, Reconstruction Loss:0.1101 Time(s/epoch):0.0106
Epoch: 015, Reconstruction Loss:0.1290 Time(s/epoch):0.0078
Epoch: 016, Reconstruction Loss:0.1436 Time(s/epoch):0.0074
Epoch: 017, Reconstruction Loss:0.1476 Time(s/epoch):0.0082
Epoch: 018, Reconstruction Loss:0.1399 Time(s/epoch):0.0070
Epoch: 019, Reconstruction Loss:0.1232 Time(s/epoch):0.0072
Epoch: 020, Reconstruction Loss:0.1069 Time(s/epoch):0.0077
Epoch: 021, Reconstruction Loss:0.1068 Time(s/epoch):0.0080
Epoch: 022, Reconstruction Loss:0.1227 Time(s/epoch):0.0074
Epoch: 023, Reconstruction Loss:0.1351 Time(s/epoch):0.0099
Epoch: 024, Reconstruction Loss:0.1337 Time(s/epoch):0.0073
Epoch: 025, Reconstruction Loss:0.1232 Time(s/epoch):0.0069
Epoch: 026, Reconstruction Loss:0.1176 Time(s/epoch):0.0081
Epoch: 027, Reconstruction Loss:0.1266 Time(s/epoch):0.0077
Epoch: 028, Reconstruction Loss:0.1437 Time(s/epoch):0.0077
Epoch: 029, Reconstruction Loss:0.1599 Time(s/epoch):0.0098
